route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11682,202,weekend_69,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_70,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_71,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_72,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_73,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_74,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_75,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_76,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_77,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_78,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_79,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_80,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_81,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_82,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_83,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_84,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_85,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
